season_id,student_id,stage,commission_id,max_score,evaluator_count,score_range,avg_score,range_pct_of_stage,student_name,topic_area,topic_title
S2026_SPRING,STU_0080,PRELIMINARY_DEFENSE,S2026_SPRING_COM_05,25.0,4,1.0,17.0,4.0,Эрдэнэ.Марал,Computer Graphics,Graphics-based simulation for learning environments
S2025_WINTER,STU_0040,PRELIMINARY_DEFENSE,S2025_WINTER_COM_07,25.0,4,1.0,19.25,4.0,Ням.Мөнх-Оргил,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0077,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,1.0,21.0,4.0,Мөнх.Саруул,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0148,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,1.0,20.0,4.0,Мөнх.Сод-Эрдэнэ,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0165,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.0,18.833333333333332,4.0,Сайн.Тэмүүлэн,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0056,PRELIMINARY_DEFENSE,S2026_SPRING_COM_09,25.0,3,1.0,17.5,4.0,Бат.Дөлгөөн,Mobile Applications,Android-based student progress tracking application
S2025_WINTER,STU_0025,FINAL_DEFENSE,S2025_WINTER_COM_05,35.0,4,1.0,30.5,2.857142857142857,Алтан.Төгөлдөр,Cybersecurity,Access-control model for academic document systems
S2025_WINTER,STU_0020,FINAL_DEFENSE,S2025_WINTER_COM_03,35.0,4,1.0,28.625,2.857142857142857,Мөнх.Ариунзаяа,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0098,FINAL_DEFENSE,S2026_SPRING_COM_09,35.0,4,1.0,26.5,2.857142857142857,Цогт.Бат-Эрдэнэ,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0139,FINAL_DEFENSE,S2026_SPRING_COM_08,35.0,3,1.0,29.0,2.857142857142857,Буян.Тэнүүн,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0110,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,1.0,27.5,2.857142857142857,Жаргал.Тэмүүлэн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0111,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,1.0,26.625,2.857142857142857,Буян.Одгэрэл,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0105,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,1.0,27.875,2.857142857142857,Сүх.Билгүүн,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0174,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,1.0,27.333333333333332,2.857142857142857,Буян.Бат-Эрдэнэ,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0185,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,1.0,28.375,2.857142857142857,Очир.Билгүүн,IoT/Embedded Systems,Embedded attendance tracking prototype
S2025_WINTER,STU_0012,FINAL_DEFENSE,S2025_WINTER_COM_06,35.0,3,1.0,33.0,2.857142857142857,Буян.Наран,Cybersecurity,Access-control model for academic document systems
S2025_WINTER,STU_0035,FINAL_DEFENSE,S2025_WINTER_COM_06,35.0,3,1.0,29.5,2.857142857142857,Төмөр.Эрдэнэсувд,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0166,FINAL_DEFENSE,S2026_SPRING_COM_05,35.0,4,1.0,26.875,2.857142857142857,Бат.Мөнх-Оргил,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0055,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,1.0,27.0,2.857142857142857,Сайн.Тэмүүлэн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0158,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,1.0,29.375,2.857142857142857,Болд.Дөлгөөн,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0141,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,1.0,26.0,2.857142857142857,Болд.Болор,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0089,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,0.5,14.166666666666666,2.5,Буян.Номин,Education Technology,Digital rubric system for student assessment
S2025_WINTER,STU_0035,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_06,20.0,3,0.5,13.166666666666666,2.5,Төмөр.Эрдэнэсувд,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0187,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,0.5,13.333333333333334,2.5,Сайн.Тэмүүлэн,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0090,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,0.5,14.125,2.5,Сайн.Тэнүүн,E-Commerce Systems,Shopping cart and order tracking system
S2025_WINTER,STU_0016,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_07,20.0,4,0.5,14.75,2.5,Сүх.Ананд,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0179,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.5,16.166666666666668,2.5,Дорж.Номин,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0075,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.5,14.666666666666666,2.5,Эрдэнэ.Оюун,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0174,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,0.5,14.166666666666666,2.5,Буян.Бат-Эрдэнэ,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0171,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.5,14.333333333333334,2.5,Төмөр.Номин,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0153,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,0.5,11.666666666666666,2.5,Буян.Ариунзаяа,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0220,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.5,13.666666666666666,2.5,Бат.Хулан,Database Systems,Database design for thesis management workflows
S2025_WINTER,STU_0024,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_03,20.0,3,0.5,13.666666666666666,2.5,Ням.Ариунзаяа,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0203,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,0.5,13.833333333333334,2.5,Очир.Болор,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0218,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,0.5,15.666666666666666,2.5,Буян.Наран,Education Technology,Digital rubric system for student assessment
S2025_WINTER,STU_0021,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_03,20.0,3,0.5,13.666666666666666,2.5,Очир.Идэр,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0068,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,0.5,13.75,2.5,Ням.Саруул,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0219,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,0.5,12.625,2.5,Сайн.Төгөлдөр,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0079,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,0.5,15.125,2.5,Цогт.Төгөлдөр,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0178,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.5,15.666666666666666,2.5,Төмөр.Энхрий,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0186,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,0.5,14.333333333333334,2.5,Алтан.Эрдэнэсувд,Database Systems,Database design for thesis management workflows
S2026_SPRING,STU_0132,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,0.5,13.666666666666666,2.5,Мөнх.Тэнүүн,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2025_WINTER,STU_0045,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_04,20.0,3,0.5,14.166666666666666,2.5,Ням.Ариунзаяа,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0146,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_07,20.0,3,0.5,15.333333333333334,2.5,Ган.Ариунзаяа,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0136,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_03,20.0,3,0.5,15.833333333333334,2.5,Сүх.Марал,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0069,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,0.5,19.333333333333332,2.0,Ган.Оюун,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0153,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,0.5,16.666666666666668,2.0,Буян.Ариунзаяа,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0205,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.5,19.25,2.0,Цогт.Болор,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0154,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,0.5,19.833333333333332,2.0,Сүх.Марал,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0133,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.5,18.25,2.0,Очир.Ганзориг,E-Commerce Systems,Online marketplace prototype for local businesses
S2025_WINTER,STU_0038,PRELIMINARY_DEFENSE,S2025_WINTER_COM_01,25.0,3,0.5,17.666666666666668,2.0,Сайн.Эрдэнэсувд,Cloud/Microservices,Containerized service architecture for student systems
S2025_WINTER,STU_0039,PRELIMINARY_DEFENSE,S2025_WINTER_COM_01,25.0,3,0.5,16.666666666666668,2.0,Сүх.Хүслэн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0079,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,0.5,19.625,2.0,Цогт.Төгөлдөр,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0108,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,0.5,18.333333333333332,2.0,Ням.Идэр,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0137,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,0.5,19.333333333333332,2.0,Болд.Идэр,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0136,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,0.5,20.625,2.0,Сүх.Марал,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0048,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,0.5,20.166666666666668,2.0,Цогт.Тэмүүлэн,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0104,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.5,18.75,2.0,Сүх.Наран,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0187,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,0.5,18.666666666666668,2.0,Сайн.Тэмүүлэн,Cybersecurity,Access-control model for academic document systems
S2026_SPRING,STU_0083,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,0.5,19.875,2.0,Бат.Номин,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0184,PRELIMINARY_DEFENSE,S2026_SPRING_COM_06,25.0,3,0.5,21.666666666666668,2.0,Эрдэнэ.Идэр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0084,PRELIMINARY_DEFENSE,S2026_SPRING_COM_05,25.0,4,0.5,18.375,2.0,Цогт.Наран,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0188,PRELIMINARY_DEFENSE,S2026_SPRING_COM_04,25.0,3,0.5,19.833333333333332,2.0,Жаргал.Идэр,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2025_WINTER,STU_0005,PRELIMINARY_DEFENSE,S2025_WINTER_COM_01,25.0,3,0.5,19.166666666666668,2.0,Сайн.Тэмүүлэн,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0224,PRELIMINARY_DEFENSE,S2026_SPRING_COM_01,25.0,3,0.5,20.666666666666668,2.0,Сүх.Төгөлдөр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0125,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.5,22.75,2.0,Цогт.Ганзориг,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0125,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,0.5,30.666666666666668,1.4285714285714286,Цогт.Ганзориг,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0107,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,0.5,29.166666666666668,1.4285714285714286,Ган.Оюун,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0108,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.5,28.75,1.4285714285714286,Ням.Идэр,Computer Graphics,Interactive visualization tool for academic data
S2025_WINTER,STU_0019,FINAL_DEFENSE,S2025_WINTER_COM_02,35.0,3,0.5,28.333333333333332,1.4285714285714286,Жаргал.Хүслэн,Database Systems,Relational data model for defense score analysis
S2025_WINTER,STU_0013,FINAL_DEFENSE,S2025_WINTER_COM_04,35.0,3,0.5,29.166666666666668,1.4285714285714286,Сүх.Билгүүн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0203,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,0.5,27.75,1.4285714285714286,Очир.Болор,Education Technology,Learning progress dashboard for undergraduate courses
S2025_WINTER,STU_0024,FINAL_DEFENSE,S2025_WINTER_COM_03,35.0,4,0.5,27.25,1.4285714285714286,Ням.Ариунзаяа,Database Systems,Relational data model for defense score analysis
S2026_SPRING,STU_0069,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.5,27.25,1.4285714285714286,Ган.Оюун,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0118,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,0.5,26.166666666666668,1.4285714285714286,Дорж.Идэр,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0053,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,0.5,29.333333333333332,1.4285714285714286,Сүх.Билгүүн,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0137,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.5,27.75,1.4285714285714286,Болд.Идэр,Computer Graphics,Interactive visualization tool for academic data
S2026_SPRING,STU_0159,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,0.5,25.833333333333332,1.4285714285714286,Ган.Саруул,Web Systems,Role-based dashboard for university information systems
S2026_SPRING,STU_0054,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.5,30.25,1.4285714285714286,Цогт.Төгөлдөр,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2026_SPRING,STU_0170,FINAL_DEFENSE,S2026_SPRING_COM_07,35.0,3,0.5,26.833333333333332,1.4285714285714286,Ган.Хүслэн,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0142,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,0.5,27.375,1.4285714285714286,Цогт.Тэнүүн,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0134,FINAL_DEFENSE,S2026_SPRING_COM_02,35.0,5,0.5,29.9,1.4285714285714286,Сүх.Эрдэнэсувд,IoT/Embedded Systems,Embedded attendance tracking prototype
S2026_SPRING,STU_0077,FINAL_DEFENSE,S2026_SPRING_COM_06,35.0,4,0.5,29.75,1.4285714285714286,Мөнх.Саруул,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0148,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,0.5,29.166666666666668,1.4285714285714286,Мөнх.Сод-Эрдэнэ,AI/Data Analysis,Data analytics dashboard for academic evaluation
S2025_WINTER,STU_0027,FINAL_DEFENSE,S2025_WINTER_COM_02,35.0,3,0.5,26.166666666666668,1.4285714285714286,Эрдэнэ.Төгөлдөр,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0172,FINAL_DEFENSE,S2026_SPRING_COM_03,35.0,4,0.5,28.375,1.4285714285714286,Сүх.Хүслэн,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0212,FINAL_DEFENSE,S2026_SPRING_COM_04,35.0,3,0.0,31.0,0.0,Мөнх.Энхжин,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0216,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,0.0,0.0,0.0,Болд.Сод-Эрдэнэ,Computer Graphics,Interactive visualization tool for academic data
S2025_WINTER,STU_0021,PRELIMINARY_DEFENSE,S2025_WINTER_COM_03,25.0,4,0.0,0.0,0.0,Очир.Идэр,Education Technology,Digital rubric system for student assessment
S2026_SPRING,STU_0063,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,0.0,0.0,0.0,Очир.Номин,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0155,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_02,20.0,4,0.0,14.5,0.0,Эрдэнэ.Энхрий,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0207,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.0,27.5,0.0,Алтан.Сод-Эрдэнэ,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0157,PRELIMINARY_DEFENSE,S2026_SPRING_COM_02,25.0,4,0.0,0.0,0.0,Буян.Төгөлдөр,E-Commerce Systems,Online marketplace prototype for local businesses
S2026_SPRING,STU_0052,FINAL_DEFENSE,S2026_SPRING_COM_09,35.0,4,0.0,29.5,0.0,Болд.Тэмүүлэн,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0055,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.0,17.0,0.0,Сайн.Тэмүүлэн,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0144,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,0.0,13.0,0.0,Цогт.Саруул,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0170,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.0,17.0,0.0,Ган.Хүслэн,Cloud/Microservices,Microservice-based thesis evaluation platform
S2026_SPRING,STU_0174,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.0,19.5,0.0,Буян.Бат-Эрдэнэ,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0173,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.0,29.5,0.0,Сайн.Марал,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0172,PRELIMINARY_DEFENSE,S2026_SPRING_COM_03,25.0,4,0.0,0.0,0.0,Сүх.Хүслэн,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0175,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.0,14.0,0.0,Буян.Тэмүүлэн,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0058,PRELIMINARY_DEFENSE,S2026_SPRING_COM_07,25.0,2,0.0,18.5,0.0,Очир.Саруул,Mobile Applications,Mobile application for campus service access
S2026_SPRING,STU_0139,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.0,0.0,0.0,Буян.Тэнүүн,Web Systems,Web-based academic workflow management system
S2026_SPRING,STU_0111,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,0.0,13.0,0.0,Буян.Одгэрэл,Computer Graphics,Graphics-based simulation for learning environments
S2026_SPRING,STU_0091,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_06,20.0,3,0.0,13.5,0.0,Алтан.Сод-Эрдэнэ,Mobile Applications,Android-based student progress tracking application
S2026_SPRING,STU_0192,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.0,0.0,0.0,Цогт.Ганзориг,Web Systems,Role-based dashboard for university information systems
S2026_SPRING,STU_0113,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_04,20.0,4,0.0,0.0,0.0,Цогт.Ананд,Cloud/Microservices,Containerized service architecture for student systems
S2026_SPRING,STU_0112,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_09,20.0,3,0.0,14.0,0.0,Ням.Төгөлдөр,Cloud/Microservices,Containerized service architecture for student systems
S2025_WINTER,STU_0031,FIRST_COMMISSION_DEFENSE,S2025_WINTER_COM_07,20.0,4,0.0,15.5,0.0,Төмөр.Энхжин,E-Commerce Systems,Shopping cart and order tracking system
S2026_SPRING,STU_0114,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.0,28.5,0.0,Алтан.Наран,Education Technology,Learning progress dashboard for undergraduate courses
S2026_SPRING,STU_0198,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_08,20.0,3,0.0,14.5,0.0,Бат.Бат-Эрдэнэ,Cybersecurity,Secure authentication model for student information systems
S2026_SPRING,STU_0223,FINAL_DEFENSE,S2026_SPRING_COM_01,35.0,2,0.0,28.0,0.0,Сүх.Болор,AI/Data Analysis,Statistical analysis of thesis defense scoring behavior
S2026_SPRING,STU_0224,FIRST_COMMISSION_DEFENSE,S2026_SPRING_COM_01,20.0,3,0.0,15.0,0.0,Сүх.Төгөлдөр,E-Commerce Systems,Online marketplace prototype for local businesses
